"Attr1","Attr2","Attr4","Attr5","Attr8","Attr9","Attr15","Attr18","Attr20","Attr21","Attr27","Attr28","Attr29","Attr32","Attr34","Attr39","Attr41","Attr45","Attr47","Attr55","Attr57","Attr60","Attr61","class"
-0.1808,0.10736,6.4436,58.766,7.8394,0.87777,-313.86,-0.1808,110.87,0.88623,-1.3855,1.896,3.7773,28.402,-1.7805,-0.15784,-0.026106,-0.49149,97.32,3499.9,-0.21483,3.2921,6.4925,"0"
0.11514,0.12973,6.3621,163.93,6.6568,1.1721,298.6,0.14187,101.17,1.1052,1.4207,3.9836,4.2355,52.536,0.98706,0.12121,0.029462,0.39322,118.58,11966,0.13333,3.6078,7.5429,"0"
0.03634,0.1975,3.4427,39.717,4.0633,1.4496,1021.7,0.03634,86.917,1.0923,6.9174,1.4057,4.2532,61.953,5.8262,0.21549,0.086272,0.10527,109.5,3.4427,0.045284,4.1994,5.2463,"0"
0.12828,0.43428,2.9441,29.442,1.291,1.0597,845.81,0.15022,28.755,1.3034,0.66233,1.0104,3.9766,31.416,0.36398,0.062505,0.073121,0.64386,30.471,3784,0.2288,12.693,7.8243,"0"
0.13656,0.63955,1.4948,8.3743,0.56361,0.98889,1437.5,0.14802,108.44,1.1583,12.785,7.1928,3.9746,236.08,1.5461,9.874e-05,0.12206,0.46481,108.45,2984.9,0.37884,3.366,1.5376,"0"
0.014914,0.04648,16.575,618.53,20.514,0.56874,1044.7,0.014914,44.591,0.89026,1.0669,2.1425,4.7127,45.168,7.2913,0.0018741,1.1698,0.21466,74.83,33711,0.015641,8.1856,4.8084,"0"
0.03634,0.1975,3.4427,39.717,4.0633,1.4496,1021.7,0.03634,86.917,1.0923,6.9174,1.4057,4.2532,61.953,5.8262,0.21549,0.086272,0.10527,109.5,3.4427,0.045284,4.1994,5.2463,"0"
0.0017649,0.74196,0.92484,-65.585,0.34779,1.5344,9864.5,0.0017649,51.107,0.95021,1.0336,-0.15527,3.4153,167.32,2.0869,-0.0091191,0.55398,0.0082148,50.645,-138.79,0.0068395,7.1419,3.7918,"0"
-0.092448,1.118,0.59256,-162.71,-0.14906,0.023519,-4682.7,-0.088639,0,31.696,-11.079,-0.043661,3.5199,392.8,-0.092784,-47.107,-0.35952,0.261265,0,-135.91,0.55475,9.9521,0.045625,"0"
-0.10897,0.6929,1.2691,4.1288,0.4432,2.3252,-2596.3,-0.13284,22.078,1.0155,-149.32,1.5165,4.2269,103,3.5354,-0.053557,-0.23115,-0.77479,20.956,3137.2,-0.35484,16.532,3.6327,"0"
-0.045489,0.50874,0.33999,-228.99,0.96563,0.62201,13198,-0.034507,26.006,1.5197,-0.73784,-0.39967,4.5779,286.48,1.2576,-0.028609,0.5238,-1.0264,25.283,-12539,-0.092596,14.035,5.985,"0"
0.10422,0.58229,1.7104,27.566,0.71736,3.484,1612.3,0.12935,16.289,1.0111,2.9598,56.781,3.8029,64.442,5.6456,0.056446,0.098464,0.67032,17.264,2619.3,0.24951,22.408,4.7985,"0"
0.15628,0.40872,1.677,-10.78,1.4466,2.2325,689.88,0.15628,49.759,1.2205,17.07,0.87966,3.8518,71.962,5.0721,0.071403,0.060292,0.51351,53.585,1967.2,0.26432,7.3354,6.4761,"0"
0.066241,0.090382,6.8965,199.27,8.4942,1.1088,219.31,0.087921,36.742,0.98713,0.92263,1.3843,5.6767,38.79,0.86101,0.083213,0.021176,0.70365,40.738,251080,0.086282,9.9341,7.8943,"0"
0.23877,0.46587,1.4963,-15.579,1.0851,1.1749,499.58,0.3046,46.729,1.2367,1.7454,0.55091,4.3997,81.017,0.70408,0.14856,0.042103,0.8447,54.899,5197.4,0.47233,7.811,7.6078,"0"
0.93122,0.0608,10.661,270.81,15.447,1.932,17.734,1.1484,13.749,0.79529,67.822,1.6696,3.7968,28.248,12.921,0.59336,0.0016216,12.796,33.812,3679.2,0.9915,26.547,13.761,"0"
0.15951,0.26457,2.7841,54.289,2.7797,1.1711,359.15,0.19764,74.058,1.3397,19.121,0.91368,4.3805,78.773,3.6974,0.16472,0.03156,0.67127,88.662,9045.2,0.21689,4.9286,4.5237,"0"
0.038914,0.95473,0.93385,-88.083,0.047414,1.4238,4714.2,0.044497,69.354,1.6369,1.3939,-0.089253,3.5935,168,1.3586,0.088984,0.20414,0.14384,76.129,-154.89,0.85964,5.2628,5.4082,"0"
0.41071,0.1477,6.2819,271.12,5.7704,1.6009,93.363,0.53488,0,0.50337,1.0669,10.812,2.9383,49.99,7.3015,0.32634,0.0087821,0.261265,0,676.81,0.48189,9.9521,5.0324,"0"
0.11499,0.15683,5.8342,18.942,5.3764,5.8833,497.81,0.11499,28.397,0.70443,0,8.9164,2.1708,10.025,36.407,0,0.079126,0.25122,29.261,112.35,0.13638,12.853,16.696,"0"
0.040084,0.25711,0.31223,-318.53,2.8595,1.17,825.84,0.040047,18.091,0.20939,1.9262,-0.19226,6.048,320.31,0.2195,0.16464,0.06501,2.3593,21.166,-197490,0.054521,20.175,5.6731,"0"
0.13761,0.21603,3.3524,30.144,3.629,2.1287,573.01,0.13761,58.136,0.82561,0,1.6169,3.9287,43.964,7.9944,0.0051742,0.079126,0.40586,71.658,4152.9,0.17553,6.2784,6.7428,"0"
0.34755,0.30801,2.255,13.551,2.2467,2.2447,248.94,0.34755,45.005,1.0654,9.3495,1.2131,3.2201,58.43,6.1656,0.15398,0.022319,1.2557,53.196,633.34,0.50224,8.1102,6.3461,"0"
0.094714,0.28421,2.536,-13.887,2.5185,1.3905,956.48,0.094714,125.38,1.1675,8.3278,1.5633,3.8459,80.928,4.5102,0.07814,0.078363,0.1983,136,3061.2,0.13232,2.9113,6.7137,"0"
0.051556,0.0060734,40.924,208.12,163.65,1.6616,4.8036,0.051556,0,1.1897,0,0.30125,3.6202,2.6042,133.05,0.017971,0.00049386,0.261265,0,959.93,0.051871,9.9521,1632.1,"0"
-0.046844,0.25618,3.5572,64.479,2.9035,0.91813,1941.3,-0.04204,47.443,1.0028,-11.164,0.45588,4.5665,41.159,3.7763,-0.053699,0.17357,-0.39253,45.025,10282,-0.062978,7.6935,6.6807,"0"
-0.069917,0.38772,1.5442,-8.7382,1.3757,0.98527,8537.3,-0.034369,47.291,1.0416,-0.11877,0.28126,4.407,71.005,-0.04526,-0.012055,0.38168,-0.3707,46.594,3993.4,-0.13108,7.7182,5.8029,"0"
0.022832,0.55419,1.6059,22.528,0.80444,2.5113,4865.5,0.028532,25.302,0.88933,26.387,2.738,3.6322,79.739,4.5203,0.002461,0.5366,0.13115,25.365,1421.6,0.051214,14.426,5.6517,"0"
0.11526,0.45141,1.8908,28.357,1.2153,1.2517,865.37,0.14227,29.395,1.088,8.5982,0.30729,4.1935,69.168,2.4406,0.11986,0.072687,1.1434,33.399,2903.9,0.2101,12.417,4.7624,"0"
0.075083,0.44518,0.88944,-78.925,1.2463,1.0547,1495.1,0.090684,58.052,1.3583,8.6368,-0.04808,4.1769,120.52,2.1333,0.099579,0.12574,0.44759,64.472,-521.05,0.13533,6.2875,9.7839,"0"
0.04157,0.78141,1.1781,-58.021,0.27974,2.5223,3469.1,0.057294,76.008,1.1098,1.9254,1.7192,3.7657,117.59,3.0993,0.039857,0.18073,0.079142,79.164,810.19,0.19017,4.8021,6.4321,"0"
-0.51958,0.017126,58.392,171.98,57.392,1.3893,-12.031,-0.51958,151.66,0.42003,0,0.45993,1.5099,7.3617,49.581,0,0.079126,-0.90007,248.14,31.795,-0.52864,2.4067,20.635,"0"
0.0089444,0.67001,1.1482,-3.3762,0.49252,3.8333,1922.3,0.0089444,10.193,0.73946,0.60464,0.16665,2.4493,47.429,5.6379,0.01457,0.12826,0.083557,10.343,20.467,0.027105,35.81,47.589,"0"
0.089375,0.17943,3.4849,102.91,4.5733,1.0112,710.36,0.089375,76.931,1.1183,0,0.83329,3.5799,114.85,2.739,0.019644,2.1216,0.41933,158.3,1460.5,0.10892,4.7445,6.0136,"0"
0.1574,0.39182,3.7946,42.361,1.5522,2.556,573,0.19611,20.637,1.1013,30.266,1.075,3.9002,23.994,6.0718,0.069237,0.052449,1.0891,22.172,3473.2,0.2588,17.686,7.4207,"0"
0.11759,0.13702,6.4676,64.265,6.298,1.9977,249.82,0.14807,68.724,1.134,12.632,4.05,3.7512,25.575,13.323,0.086173,0.022474,0.31262,75.204,3943.5,0.13626,5.3111,7.805,"0"
0.16815,0.62401,1.6505,99.353,0.60253,0.97684,1150.2,0.16815,38.579,0.7949,7.0675,1.7169,3.4423,225.2,1.2799,0.18239,0.092266,1.6286,47.186,887.48,0.44723,9.461,1.3857,"0"
0.12585,0.78169,1.1052,-45.51,0.27928,3.3712,1770.1,0.1563,35.554,6.0755,5.473,0.55753,4.6062,88.376,4.0833,0.05318,0.13285,0.38326,37.551,3283.6,0.57649,10.266,9.5786,"0"
0.0063721,0.22101,2.2472,4.4031,3.5246,1.642,2215.7,0.0096965,52.094,1.0039,0.95034,0.54738,3.9307,49.443,7.3803,0.0066063,0.19188,0.027191,52.44,2349.2,0.00818,7.0066,8.8334,"0"
0.25647,0.53643,1.7997,-9.2009,0.86416,3.3625,511.97,0.34806,40.6,1.0519,4.1502,1.067,3.6251,49.306,5.4135,0.13637,0.036276,0.68571,47.011,1323.1,0.55326,8.9902,13.12,"0"
0.072201,0.72959,1.0691,-25.977,0.37064,3.5402,1818.4,0.072201,26.298,1.4328,0,0.22638,3.814,90.88,4.0051,0.00086011,0.32755,0.28307,31.86,327.7,0.267,13.879,6.8027,"0"
0.22152,0.1184,5.1952,48.629,7.4459,2.4239,141.09,0.2746,28.972,1.0009,19.153,1.2906,3.9486,20.118,18.143,0.11379,0.013143,1.1513,32.692,4412.5,0.25127,12.599,7.8457,"0"
0.20535,0.55079,0.9627,-34.416,0.81558,2.9786,724.39,0.25346,28.826,0.96751,69.428,-0.043739,3.5448,74.141,4.923,0.089651,0.065283,0.87299,31.664,-72.04,0.45714,12.662,11.474,"0"
-0.37694,0.5299,2.8585,154.82,0.88716,0.89213,-514.72,-0.37694,72.599,0.51793,0,1.7253,2.5436,145.56,1.2024,0.18523,14.952,-2.1243,101.65,165.09,-0.80184,5.0276,72.383,"0"
-0.04808,0.67595,1.9255,-73.989,0.4794,0.19517,7749.1,-0.04808,132.76,1.0824,-1.315,0.054188,4.3253,78.211,0.36327,-0.2581,0.43001,-0.67729,105.52,1029.9,-0.14837,2.7494,14.524,"0"
0.22557,0.11328,6.3394,371.47,7.828,0.74366,182.21,0.22557,49.021,1.0802,1.0669,0.55172,3.7932,101.14,1.989,0.0013144,2.8201,2.2585,161.8,2070.5,0.25438,7.4458,2.8317,"0"
0.06004,0.19584,1.6519,23.88,4.1061,0.99046,389.24,0.085249,25.826,0.97427,13.28,0.18162,4.3225,77.176,4.6077,0.088923,0.034422,0.85673,28.347,2613.3,0.074663,14.133,6.1616,"0"
-0.16796,0.76647,0.26553,-850.83,0.30468,0.24773,-1669.1,-0.16796,97.117,0.71156,0,-0.33769,3.9332,919.27,0.21226,0.057969,73.268,-2.5481,147.88,-2580.5,-0.71922,3.7584,9.5616,"0"
0.14086,0.54678,1.9368,-10.351,0.7949,1.042,1154.2,0.14086,45.315,0.98786,0.96521,0.27065,4.3184,39.736,0.30039,0.092632,0.091572,0.63986,47.217,3612.2,0.32407,8.0548,20.488,"0"
0.055181,0.73008,1.3282,-4.9645,0.36971,3.0817,3676.3,0.06815,31.487,1.0485,5.3151,7.9102,3.6495,89.028,4.0998,0.028719,0.2766,0.20757,32.418,1069.1,0.20444,11.592,5.101,"0"
0.038676,0.72344,1.3431,-15.553,0.38228,2.3581,3408.1,0.048876,49.742,0,4.5787,1.9138,3.4611,103.79,3.1931,0.020401,0.26539,0.12035,50.777,651.67,0.13985,7.3379,4.7302,"0"
0.064475,0.17727,5.479,56.997,4.6412,3.0943,511.88,0.064475,35.899,1.1591,4.9207,27.626,2.3484,20.618,17.703,-0.014185,0.043285,0.21186,35.397,177.11,0.078367,10.167,6.5815,"0"
0.7108,0.10325,9.6849,190.11,8.685,2.4176,42.628,0.88409,15.818,1.1343,28.513,0.45993,2.7722,25.129,14.525,0.37967,0.0037612,6.7841,25.5,530.77,0.79264,23.075,32.381,"0"
0.045174,0.62459,0.76839,-63.91,0.60104,1.5996,2704.8,0.056206,26.789,1.1026,6.7122,-0.27109,3.9664,149.53,2.4082,0.05964,0.22121,0.38478,28.488,-1321.1,0.12033,13.625,4.9806,"0"
-0.27433,0.47746,1.7004,7.8574,1.0944,2.941,-875.61,-0.27433,19.122,0.90556,-29.081,0.5083,2.9135,36.337,6.8346,-0.10958,-0.083804,-1.7805,17.234,186.44,-0.525,19.088,7.4625,"0"
0.67125,0.38232,2.6064,268.93,1.6156,1.9392,238.43,0.58528,32.305,0.91562,73.781,173.96,3.3726,125.87,2.9183,0.30705,0.02158,3.9111,56.146,1448.2,1.0867,11.299,5.9983,"0"
-0.29078,0.17354,5.2553,82.034,4.7625,2.7397,-330.79,-0.29078,13.44,0.91774,-4810.7,7.831,1.6959,21.879,16.578,-0.050115,-0.030219,-2.8824,12.799,36.43,-0.35182,27.158,4.7891,"0"
1.1745,0.58621,1.223,-95.158,0.70588,2.1004,146.27,1.426,62.368,1.4624,21.845,0.46195,2.9386,232.48,1.5701,0.56181,0.012762,3.2724,142.33,113.52,2.8383,5.8523,19.894,"0"
0.047348,0.032848,15.773,191.58,29.443,0.90679,128.64,0.057399,15.202,0.58969,870.87,1.007,2.8974,13.89,26.277,0.048121,0.014088,1.2537,15.97,383.14,0.048956,24.01,7.8777,"0"
-0.31015,0.86169,0.79589,-56.939,0.16051,2.726,-1067.5,-0.30671,31.675,1.1127,-0.60721,-0.42402,3.1606,112.04,2.96,0.064329,-0.25891,-1.3111,33.852,-231.31,-2.2424,11.523,8.2618,"0"
0.028238,0.19957,5.2655,115.74,4.0107,0.91486,650.97,0.045551,190.2,0.94862,3.7597,8.8197,3.3087,74.457,4.2726,0.067963,0.051902,0.059231,204.07,1510.3,0.035278,1.919,3.0127,"0"
0.062452,0.20176,2.6314,58.93,3.9564,0.53394,913.17,0.064599,78.901,0,20.665,0.67258,4.6947,148.71,2.4056,0.090983,0.092195,0.54109,86.798,15972,0.078237,4.6261,3.0312,"0"
0.15907,0.087052,4.9865,61.638,6.2665,1.6969,152.44,0.19951,94.523,1.194,6.7344,0.23863,4.7167,56.57,2.3011,0.39687,0.013678,1.217,160.39,9570.7,0.2916,3.8615,13.975,"0"
0.038226,0.51611,1.7752,-53.921,0.93758,1.2748,3588,0.038226,31.298,1.0099,27.142,1.1695,5.3488,218.81,1.3257,0.020646,0.57368,0.34969,58.316,70986,0.078996,11.662,9.8263,"0"
0.058305,0.041825,13.108,282.83,22.836,1.0795,119.96,0.069414,34.902,1.0191,0.81971,1.1211,3.928,24.672,1.2127,0.075935,0.012665,0.91287,37.676,4290.9,0.061044,10.458,8.2581,"0"
0.075268,0.565,3.2061,40.113,0.76991,2.0391,762.57,0.093418,2.8014,0.91634,1.8627,0.33318,3.8681,19.138,3.4349,0.048247,0.050393,4.8093,2.9434,1656.7,0.17303,130.29,8.6106,"0"
0.025855,0.19392,4.4375,22.598,4.1567,1.5089,793.55,0.035959,80.089,0,4.5513,0.92567,4.1615,30.766,7.5056,0.035392,0.067449,0.078093,83.027,6116.9,0.032076,4.5574,7.6332,"0"
-0.011657,0.35665,4.085,94.584,1.8039,2.7818,3298.3,0.027583,0,1.0435,1.4646,16.75,3.9652,31.643,7.5759,0.028695,0.1362,0.261265,0,6670,-0.01812,9.9521,7.094,"0"
0.02658,0.7877,1.6418,-2.9507,0.26951,1.3304,4376.3,0.032816,45.247,0.67252,1.5413,0.34076,3.0957,80.018,1.6427,0.027381,0.20785,0.16117,46.521,226.96,0.1252,8.0669,5.3421,"0"
0.32978,0.15932,9.6157,69.427,5.2765,3.0478,169.81,0.32978,17.225,1.1202,3.0341,2.6111,3.0654,10.548,16.817,0.1209,0.015273,2.2928,19.594,775.44,0.39228,21.19,7.6011,"0"
0.2089,0.54996,1.0839,-51.61,0.78239,1.1391,636.39,0.25949,14.544,1.2867,1.3485,0.1142,5.8718,106.92,0.46034,0.11838,0.058493,2.4515,16.567,34339,0.4855,25.097,8.5836,"0"
0.36277,0.33778,1.76,-32.534,1.9207,1.1022,308.2,0.39089,15.384,1.3032,1.0069,0.63301,5.648,88.502,0.41528,0.091356,0.074322,5.6057,16.956,114140,0.55918,23.726,8.4947,"0"
0.049752,0.32645,4.9277,318.36,2.0633,0.89306,1537.8,0.065096,2.738,0.75725,3.712,12.123,3.5973,82.694,2.5746,0.05889,0.11308,7.4265,2.9094,2959.3,0.073865,133.31,4.5957,"0"
-0.024514,0.96604,0.81663,-82.069,0.035153,1.3689,-146630,-0.027391,48.734,1.2993,0.35624,-0.25564,5.3466,176.12,1.3986,0.013013,0.79813,-0.13412,49.376,-26551,-0.72186,7.4897,4.0021,"0"
0.15246,0.40178,2.5537,15.096,1.4889,7.7643,647.32,0.1883,13.238,0.92284,1.0669,0.45993,2.1661,18.974,18.748,0.029806,0.059121,0.54141,13.645,89.186,0.25486,27.572,13.837,"0"
0.48763,0.13068,7.047,91.746,6.652,3.1559,91.685,0.48763,13.586,1.4652,109.77,9.9939,3.5752,17.848,20.45,0.15318,0.0083654,4.1511,16.044,2971.1,0.56094,26.865,6.44,"0"
0.00048769,0.56388,1.3773,5.8621,0.77342,1.0747,44925,0.00048769,38.151,1.2039,0,0.27626,4.4179,142.62,1.6545,0.028242,4.5916,0.0043416,43.947,3600.2,0.0011182,9.5673,2.943,"0"
0.23905,0.41355,1.9414,19.67,1.4181,2.187,445.36,0.29928,42.406,1.5954,223,1.9748,3.9057,79.999,4.5625,0.13726,0.040608,0.94082,49.153,3133.1,0.40763,8.6073,7.6763,"0"
0.083491,0.3376,2.1681,73.66,1.6022,1.0276,664.47,0.1089,2.7864,0.93382,0.56021,1.471,4.9857,66.28,0.3085,0.054518,0.061425,5.7249,2.8632,38156,0.15436,130.99,2.7753,"0"
0.08288,0.30001,2.7817,22.44,2.2116,1.0619,896.02,0.10522,69.855,1.0776,0.5119,3.2309,5.8304,54.55,0.34252,0.048205,0.082362,0.20315,74.182,361740,0.12491,5.2251,6.4646,"0"
0.045129,0.77107,0.34543,-202.76,0.2969,1.1482,2656.8,0.051644,25.746,1.3213,2.4014,-0.65699,5.679,255.48,1.381,0.07264,0.18762,0.5572,27.763,-232950,0.19713,14.177,6.7546,"0"
-0.21247,1.3846,0.44862,-236.84,-0.27776,1.2018,-2705.5,-0.19428,4.9235,1.2175,-1.2885,-1.9897,5.257,422.43,0.85988,0.0093669,-0.43114,-13.106,4.9701,-137300,0.55248,74.134,2.208,"0"
0.030021,0.37664,2.7653,20.337,1.6516,1.1878,1964.4,0.039827,52.479,1.2096,2.1928,0.87071,5.7319,96.789,2.2626,0.33756,0.15048,0.17578,73.148,2.7653,0.048261,6.9551,4.7247,"0"
-0.079276,0.81981,0.52313,-80.433,0.2058,0.97904,-8698.3,-0.090141,21.763,0.8101,-0.20947,-0.483,5.2656,121.27,-0.050916,-0.021395,1.9253,-0.68151,21.307,-58198,-0.46989,16.772,8.937,"0"
0.041034,0.63528,1.4302,5.9821,0.57412,2.0538,2994,0.052645,31.517,1.0443,1.8785,0.7314,4.5514,93,3.061,0.053213,0.16054,0.23138,33.288,7586.4,0.11251,11.581,4.527,"0"
0.27489,0.25077,6.5006,77.552,2.9877,1.8558,244.01,0.34198,56.555,1.2478,157.5,2.1821,5.0995,26.766,6.028,0.18545,0.022885,0.95599,69.431,76668,0.3669,6.4538,13.032,"0"
0.38205,0.27873,2.5304,77.843,2.4313,1.3288,205.3,0.47275,19.042,1.2681,3.3081,1.4474,4.581,69.712,1.7321,0.24896,0.018126,3.7766,25.302,16257,0.56378,19.169,3.5243,"0"
0.015847,0.11389,5.4723,87.203,7.7805,0.66531,437.53,0.021588,138.54,0.90489,11.923,0.75741,4.3396,49.549,5.6853,0.02679,0.040032,0.062753,142.35,8592,0.017884,2.6346,7.6268,"0"
0.11481,0.35746,2.1656,-24.863,1.7975,1.2714,697.94,0.14372,80.713,1.1529,1.8702,0.33916,3.444,58.657,3.1072,0.1264,0.05854,0.40835,92.392,578.36,0.17868,4.5222,28.477,"0"
0.0077897,0.70107,1.4264,-39.52,0.42639,1.7089,32850,0.0077897,103.78,0.8318,1.0669,0.45993,3.0116,150.26,2.4292,0.0039886,3.4286,0.016032,104.14,307,0.026059,3.517,3.7905,"0"
0.16982,0.82444,1.0865,-66.62,0.21268,1.3154,1474.4,0.16982,67.527,1.4221,3.1493,0.093524,4.991,292.06,0.23739,0.23941,0.11785,1.1229,88.827,4211,0.9685,5.4052,2.1747,"0"
-0.051728,0.93226,2.8014,45.083,0.072665,0.42621,14348,-0.051728,265.06,1.8243,-0.4302,0.78706,3.4346,166.82,0.46109,-0.0085409,0.52214,-0.16713,262.82,962.75,-0.7636,1.377,1.9721,"0"
-0.41475,1.1409,0.74814,-93.843,-0.12353,1.0659,-1004.1,-0.41475,9.9049,1,-0.61907,-1.9626,2.4814,342.93,1.0644,-0.13934,-0.23975,-14.339,8.6935,-87.071,2.9427,36.851,1.3057,"0"
0.26901,0.39193,2.0264,12.557,1.5515,3.2252,531.78,0.26901,29.018,1.562,1.0669,1.1622,3.1731,52.35,6.1141,0.00067065,0.079126,1.0492,39.055,525.5,0.4424,12.579,9.4335,"0"
0.040193,0.33633,2.2245,153.91,1.9733,0.96079,3054.3,0.040193,7.8308,0.95856,1.0669,0.77224,2.6673,138.74,2.0529,4.4785e-06,0.079126,1.9499,10.897,149.38,0.060562,46.611,2.1403,"0"
0.092534,1.0266,0.93984,-559.59,-0.025933,1.1581,748.1,0.092534,83.148,0,1.0669,-1.7577,3.6532,605.44,0.60287,0.0032716,0.0838,0.35074,155.59,-277.91,-3.4757,4.3898,2.9453,"0"
0.42147,0.186,4.812,204.27,4.0578,1.5279,126.8,0.52079,15.434,1.1803,5.2771,6.7542,4.546,59.825,3.2196,0.34537,0.0099681,5.7487,23.582,24924,0.55844,23.649,5.3687,"0"
0.044228,0.24405,1.152,-16.34,2.8461,1.115,713.26,0.056399,27.368,1.0567,1.0428,0.0459,6.0158,128.08,0.27274,0.093517,0.059411,0.82872,30.517,35321,0.063676,13.337,3.6011,"0"
0.0026181,0.45759,1.5918,11.288,1.0778,1.011,4915.5,0.0037412,26.479,0.65747,0.13567,0.99692,4.5164,75.46,0.065623,0.01342,0.24963,0.016129,26.769,8891.9,0.0053087,13.785,8.1955,"0"
0.20224,0.78199,0.81742,-123.34,0.27878,1.7094,979.24,0.23303,71.778,1.4546,9.2043,-0.38951,4.0696,192.98,1.8805,0.13969,0.084026,0.60164,83.433,-1666.2,0.92768,5.0851,6.0239,"0"
0.35034,0.1579,5.2911,208.56,5.3333,1.2465,137.12,0.35034,58.622,1.1225,60.379,4.1174,4.1306,64.656,5.6452,0.28492,0.012349,1.7499,81.98,9151.7,0.41603,6.2263,2.1269,"0"
0.0009227,0.2278,1.6588,-27.778,2.9056,1.0034,1090.9,0.010962,71.17,0.90516,0.3008,0.1419,4.2851,71.865,0.10643,0.029979,0.08368,0.029979,71.41,2015.7,0.001394,5.1286,10.104,"0"
-0.045007,0.48089,1.6989,29.289,1.0795,1.2421,120770,-0.045007,47.532,0.92063,-143.08,0.86759,3.1062,97.931,3.0948,-0.19815,-10.728,-0.27825,39.671,356.34,-0.086702,7.6791,4.9627,"0"
-0.029434,0.64504,1.9056,3.9968,0.55029,1.6543,21378,-0.029434,66.129,1.0432,-0.91687,0.97125,3.4935,74.242,2.6856,-0.047189,0.91542,-0.098209,63.149,994.05,-0.082923,5.5195,4.5504,"0"
0.047096,0.29451,3.2305,82.146,1.7195,1.0155,1553,0.066179,4.8565,1.1706,0.18772,13.519,4.6432,39.639,0.17286,0.018486,0.17949,1.2853,4.9317,28884,0.093,75.157,4.0694,"0"
-0.0846,1.7898,8.5231,83.341,-0.44129,3.5843,-25907,-0.047709,0,0.535,-18.017,22.49,2.0714,11.304,2.0368,-0.017065,-1.5434,0.261265,0,100.1,0.10711,9.9521,45.606,"0"
-0.11428,0.59912,0.30896,-278.52,0.29932,0.95214,-2247,-0.11955,58.26,0.6091,-1.0901,-0.50017,4.651,313.33,-0.12538,-0.11449,-0.37244,-1.0913,55.471,-18302,-0.63729,6.2651,9.7109,"0"
-0.052748,0.74122,0.48224,-499.75,0.34128,1.0103,48718,-0.056609,62.881,2.2813,-0.9072,-0.20285,4.9351,543.67,-0.027077,-0.089799,0.57893,-1.3699,63.526,-14695,-0.20852,5.8046,2.1162,"0"
0.010289,0.68736,0.94575,-33.342,0.45483,1.2367,19256,0.010289,17.885,0.8975,0,-0.034482,4.8271,144.53,1.4585,0.026506,8.3602,0.16978,22.064,-1446.3,0.032909,20.408,4.5161,"0"
0.18446,0.011934,74.54,762.55,82.798,0.50539,18.026,0.22671,55.714,0.90851,17.868,7.9437,3.7779,13.146,27.766,0.34438,0.0021177,2.3911,84.979,5262.9,0.18669,6.5513,5.5675,"0"
0.099856,0.63589,1.1877,-18.903,0.54411,1.1033,1370.4,0.12621,36.26,1.0925,1.0028,0.25752,4.8829,116.77,0.25718,0.09089,0.10114,0.55865,40.005,7479.2,0.28861,10.066,4.278,"0"
0.10838,0.23142,2.4924,98.403,3.3212,1.46,599.57,0.10838,52.093,1.3285,0,0.67812,3.8161,200.03,1.6801,0.0084769,0.23733,0.52013,195.61,2082.3,0.14101,7.0068,4.7225,"0"
0.46479,0.41328,2.2635,40.494,1.4197,2.3736,250.19,0.57124,47.848,0,25.749,8.091,3.1109,82.467,4.426,0.22936,0.023116,1.4938,62.089,674.07,0.79217,7.6283,4.9652,"0"
-0.42674,0.90446,1.223,-28.834,0.10563,1.5461,-876.16,-0.42674,51.885,0,-11.636,0.10397,4.129,54.542,2.1967,-0.28502,-0.070336,-1.9416,40.377,891.27,-4.4666,7.0348,11.749,"0"
-0.21927,1.1259,0.73083,-29.242,-0.11179,3.4044,-2770.8,-0.21927,0.04798,0.99725,-2.1519,-0.92161,3.4554,99.118,3.1976,-0.057469,-0.42815,-489.98,0.045372,-750.91,1.7422,7607.4,5.3824,"0"
0.34678,0.55327,1.298,-390.01,0.80744,2.4217,212.06,0.34678,57.362,1.2935,0,0.58481,3.2634,245.21,1.4885,0.00035593,0.030456,0.91115,168.68,302.36,0.77626,6.3631,7.6979,"0"
0.06621,0.20051,4.9874,0.42269,3.9874,7.4871,897.74,0.081521,38.411,0.63948,66.233,0.45993,1.8576,9.8891,36.909,0.011569,0.080775,0.084032,38.861,57.598,0.082815,9.5024,141.98,"0"
0.079279,0.0097186,7.5222,11.691,101.9,0.049787,42.339,0.081786,0,0.57505,23.283,0.065602,6.012,73.949,4.8024,0.072962,0.0043721,0.261265,0,7.5222,0,9.9521,4.6164,"0"
0.12688,0.37146,1.3639,-32.157,1.6921,1.4203,716.95,0.15723,42.835,1.0324,13.988,0.25012,5.4624,133.03,2.6547,0.31472,0.071022,0.76122,61.698,1.3639,0,8.5211,5.2481,"0"
0.27022,0.21636,3.0201,62.724,3.3977,1.4868,211.67,0.33039,27.29,1.6866,4.9736,0.93172,4.4828,104.84,1.5425,0.33452,0.018897,3.6227,40.574,11835,0.36759,13.375,3.5355,"0"
0.047024,0.21374,4.2294,83.412,3.5787,1.0293,868.35,0.064663,43.457,0.89847,0.32684,7.1901,4.3384,42.353,0.28167,0.031753,0.082299,0.20831,44.732,15046,0.061476,8.3991,4.2514,"0"
0.29037,0.33735,2.1667,32.317,1.9643,1.6851,323.06,0.3426,38.073,1.0078,24.671,0.78221,3.4668,70.664,4.1854,0.16212,0.030115,1.6519,45.44,934.41,0.43819,9.5868,4.6609,"0"
